MU,ISI,Force Level
MU_1,0.11347656250000071,5
MU_1,0.12568359374999982,5
MU_1,0.1240234375,5
MU_1,0.17890624999999982,5
MU_1,0.09765625,5
MU_1,0.14374999999999982,5
MU_1,0.11591796874999982,5
MU_1,0.1083984375,5
MU_1,0.11767578125,5
MU_1,0.11953125000000053,5
MU_1,0.12529296875000018,5
MU_1,0.1259765625,5
MU_1,0.111328125,5
MU_1,0.11875000000000036,5
MU_1,0.11884765624999893,5
MU_1,0.12060546875,5
MU_1,0.11738281250000071,5
MU_1,0.11396484374999893,5
MU_1,0.12031250000000071,5
MU_1,0.14853515625000036,5
MU_1,0.12636718749999964,5
MU_1,0.14003906249999964,5
MU_1,0.14169921875000036,5
MU_1,0.12880859374999964,5
MU_1,0.11855468749999964,5
MU_1,0.12509765625000036,5
MU_1,0.11738281250000071,5
MU_1,0.12353515625,5
MU_1,0.1162109375,5
MU_1,0.11835937499999893,5
MU_1,0.11943359375000107,5
MU_1,0.12910156249999893,5
MU_1,0.1261718750000007,5
MU_1,0.12587890624999964,5
MU_1,0.13974609375000036,5
MU_1,0.12998046875000036,5
MU_1,0.10332031249999929,5
MU_1,0.119140625,5
MU_1,0.11845703125000107,5
MU_1,0.12382812499999929,5
MU_1,0.12705078125000036,5
MU_1,0.13691406249999893,5
MU_1,0.13271484375000142,5
MU_1,0.11855468749999964,5
MU_1,0.13544921874999893,5
MU_1,0.1276367187500007,5
MU_1,0.1295898437500007,5
MU_1,0.1428710937499993,5
MU_1,0.11748046874999929,5
MU_1,0.1298828125,5
MU_1,0.12138671875000107,5
MU_1,0.13496093749999893,5
MU_1,0.13710937500000142,5
MU_1,0.12333984374999929,5
MU_1,0.12333984374999929,5
MU_1,0.12949218750000036,5
MU_1,0.1256835937500007,5
MU_1,0.1240234375,5
MU_1,0.12812499999999893,5
MU_1,0.11289062500000036,5
MU_1,0.1220703125,5
MU_1,0.11123046874999964,5
MU_1,0.1295898437500007,5
MU_1,0.11992187499999929,5
MU_1,0.11943359375000107,5
MU_1,0.11201171874999893,5
MU_1,0.12929687500000142,5
MU_1,0.11699218749999929,5
MU_1,0.12050781249999964,5
MU_1,0.11669921875,5
MU_1,0.1623046875000007,5
MU_1,0.10957031249999893,5
MU_1,0.11689453125000071,5
MU_1,0.11953124999999964,5
MU_1,0.11093750000000036,5
MU_1,0.14208984375,5
MU_1,0.12255859375,5
MU_1,0.12978515625000142,5
MU_1,0.109375,5
MU_1,0.11337890624999858,5
MU_1,0.10322265625000071,5
MU_1,0.11123046874999787,5
MU_1,0.15068359375000284,5
MU_1,0.12187499999999929,5
MU_1,0.1257812499999993,5
MU_1,0.11083984375,5
MU_1,0.12783203125000142,5
MU_1,0.125,5
MU_1,0.12177734374999716,5
MU_1,0.14042968750000284,5
MU_1,0.12177734374999716,5
MU_1,0.12216796875000213,5
MU_1,0.1286132812500007,5
MU_1,0.11484374999999858,5
MU_1,0.14462890624999858,5
MU_1,0.13095703125000213,5
MU_1,0.14121093749999858,5
MU_1,0.11689453125000071,5
MU_1,0.12656249999999858,5
MU_1,0.13603515625000284,5
MU_1,0.13242187499999858,5
MU_1,0.1279296875,5
MU_1,0.1350585937499993,5
MU_1,0.11748046874999929,5
MU_1,0.13583984375000213,5
MU_1,0.1442382812500007,5
MU_1,0.14023437499999858,5
MU_1,0.13330078125,5
MU_1,0.1277343749999993,5
MU_1,0.1335937499999993,5
MU_1,0.1398437500000007,5
MU_1,0.119140625,5
MU_1,0.12548828125,5
MU_1,0.1345703124999993,5
MU_1,0.1315429687500007,5
MU_1,0.12167968750000213,5
MU_1,0.1282226562499993,5
MU_1,0.1257812499999993,5
MU_1,0.13857421875000142,5
MU_1,0.11923828124999858,5
MU_1,0.12265624999999858,5
MU_1,0.13134765625,5
MU_1,0.126953125,5
MU_1,0.1259765625,5
MU_1,0.13095703125000213,5
MU_1,0.10478515624999929,5
MU_1,0.10605468749999858,5
MU_1,0.11767578125,5
MU_1,0.11943359375000284,5
MU_1,0.11367187499999787,5
MU_1,0.12558593750000213,5
MU_1,0.11933593749999716,5
MU_1,0.11962890625,5
MU_1,0.12265625000000213,5
MU_1,0.12851562499999858,5
MU_1,0.10927734375000142,5
MU_1,0.1266601562500007,5
MU_1,0.12382812499999929,5
MU_1,0.12109375,5
MU_1,0.11435546874999858,5
MU_1,0.11875000000000213,5
MU_1,0.12802734374999858,5
MU_1,0.1301757812499993,5
MU_1,0.13535156250000213,5
MU_1,0.12958984374999716,5
MU_1,0.12587890625000142,5
MU_1,0.1279296875,5
MU_1,0.1318359375,5
MU_1,0.12314453124999858,5
MU_1,0.10722656250000284,5
MU_1,0.12714843749999716,5
MU_1,0.1286132812500007,5
MU_1,0.12050781250000142,5
MU_1,0.12265624999999858,5
MU_1,0.1378906250000007,5
MU_1,0.13232421875,5
MU_1,0.14072265624999858,5
MU_1,0.12197265625000142,5
MU_1,0.11894531249999929,5
MU_1,0.11103515625000071,5
MU_1,0.12880859375000142,5
MU_1,0.1311523437499993,5
MU_1,0.11689453125000071,5
MU_1,0.11289062499999858,5
MU_1,0.1301757812499993,5
MU_1,0.1257812499999993,5
MU_1,0.12529296875000284,5
MU_1,0.1272460937499993,5
MU_1,0.12490234374999787,5
MU_1,0.12158203125,5
MU_1,0.12539062500000142,5
MU_1,0.11992187499999929,5
MU_1,0.12070312500000213,5
MU_1,0.11015624999999929,5
MU_1,0.12158203125,5
MU_1,0.1376953125,5
MU_1,0.12880859374999787,5
MU_1,0.14072265625000213,5
MU_1,0.13095703124999858,5
MU_1,0.11123046875000142,5
MU_1,0.1374999999999993,5
MU_1,0.11972656249999858,5
MU_1,0.12539062500000142,5
MU_1,0.11699218749999929,5
MU_1,0.14072265625000213,5
MU_1,0.1262695312499993,5
MU_1,0.12880859374999787,5
MU_1,0.13320312500000142,5
MU_1,0.14052734375000142,5
MU_1,0.1376953125,5
MU_1,0.12119140624999858,5
MU_1,0.1357421875,5
MU_1,0.140625,5
MU_1,0.11962890625,5
MU_1,0.13144531249999858,5
MU_1,0.13339843750000213,5
MU_1,0.1306640624999993,5
MU_1,0.1267578124999993,5
MU_1,0.119140625,5
MU_1,0.11953125000000142,5
MU_1,0.1272460937499993,5
MU_1,0.12861328124999716,5
MU_1,0.11777343750000568,5
MU_1,0.12197265624999432,5
MU_1,0.11171875000000142,5
MU_1,0.11992187500000284,5
MU_1,0.12167968749999858,5
MU_1,0.13564453125000142,5
MU_1,0.11884765624999716,5
MU_1,0.12812500000000426,5
MU_1,0.125,5
MU_1,0.13212890624999574,5
MU_1,0.13222656250000142,5
MU_1,0.10947265624999858,5
MU_1,0.12109375,5
MU_1,0.13066406250000284,5
MU_1,0.11630859374999858,5
MU_1,0.12773437500000284,5
MU_1,0.12109375,5
MU_1,0.14238281249999574,5
MU_1,0.13046874999999858,5
MU_1,0.13916015625,5
MU_1,0.12636718750000142,5
MU_1,0.12226562500000426,5
MU_1,0.12441406249999432,5
MU_1,0.13300781250000426,5
MU_1,0.14394531250000142,5
MU_1,0.12314453124999858,5
MU_1,0.11962890625,5
MU_1,0.11904296875000142,5
MU_1,0.11416015624999432,5
MU_1,0.12343750000000142,5
MU_1,0.13056640625000426,5
MU_1,0.11318359374999432,5
MU_1,0.12744140625,5
MU_1,0.12285156250000284,5
MU_1,0.13925781249999858,5
MU_1,0.12822265625000284,5
MU_1,0.11787109374999716,5
MU_1,0.1328125,5
MU_1,0.12724609375000284,5
MU_1,0.12968749999999574,5
MU_1,0.12548828125,5
MU_1,0.13134765625,5
MU_1,0.15273437500000142,5
MU_1,0.14121093749999858,5
MU_1,0.12031250000000426,5
MU_1,0.13984374999999716,5
MU_1,0.13701171875000284,5
MU_1,0.13544921874999716,5
MU_1,0.13759765625000142,5
MU_1,0.12890625,5
MU_1,0.12822265625000284,5
MU_1,0.13203124999999716,5
MU_1,0.12392578125000142,5
MU_1,0.13066406249999574,5
MU_1,0.13857421875000142,5
MU_1,0.12382812500000284,5
MU_1,0.13437499999999858,5
MU_1,0.14287109375000284,5
MU_1,0.1181640625,5
MU_1,0.13837890624999716,5
MU_1,0.13437499999999858,5
MU_1,0.12666015625000426,5
MU_1,0.126953125,5
MU_1,0.11835937499999716,5
MU_1,0.125,5
MU_1,0.11494140624999716,5
MU_1,0.12939453125,5
MU_1,0.11552734375000284,5
MU_1,0.1396484375,5
MU_1,0.12685546875000142,5
MU_1,0.12451171875,5
MU_1,0.13984374999999716,5
MU_1,0.14179687500000426,5
MU_1,0.11728515624999858,5
MU_1,0.12929687500000142,5
MU_1,0.14101562499999432,5
MU_1,0.13671875,5
MU_1,0.12558593750000568,5
MU_1,0.13681640624999858,5
MU_1,0.11503906249999574,5
MU_1,0.13750000000000284,5
MU_1,0.13291015624999858,5
MU_1,0.11455078125000284,5
MU_1,0.13515625000000142,5
MU_1,0.13505859374999574,5
MU_1,0.12421875000000426,5
MU_1,0.11884765624999716,5
MU_1,0.13300781249999716,5
MU_1,0.126953125,5
MU_1,0.11347656250000426,5
MU_1,0.12998046874999858,5
MU_1,0.12812499999999716,5
MU_1,0.13740234375000426,5
MU_1,0.13261718749999574,5
MU_1,0.13857421875000142,5
MU_1,0.13037109375,5
MU_1,0.1318359375,5
MU_1,0.12519531250000426,5
MU_1,0.12802734374999858,5
MU_1,0.17792968749999716,5
MU_2,0.17255859374999982,5
MU_2,0.13720703125,5
MU_2,0.17177734374999964,5
MU_2,0.12841796875,5
MU_2,0.14716796874999982,5
MU_2,0.13623046875,5
MU_2,0.1266601562500007,5
MU_2,0.1306640624999993,5
MU_2,0.14414062500000036,5
MU_2,0.1171875,5
MU_2,0.13105468749999982,5
MU_2,0.13583984375000036,5
MU_2,0.11796875000000018,5
MU_2,0.1171875,5
MU_2,0.12685546874999964,5
MU_2,0.1142578125,5
MU_2,0.13359375000000018,5
MU_2,0.14072265624999947,5
MU_2,0.12314453125000036,5
MU_2,0.10244140624999964,5
MU_2,0.12548828125,5
MU_2,0.1300781250000007,5
MU_2,0.12070312500000036,5
MU_2,0.11777343749999858,5
MU_2,0.11386718750000036,5
MU_2,0.10380859375000107,5
MU_2,0.11093749999999858,5
MU_2,0.12119140625000036,5
MU_2,0.11484375000000036,5
MU_2,0.11582031250000036,5
MU_2,0.1298828125,5
MU_2,0.11728515625000036,5
MU_2,0.1240234375,5
MU_2,0.11835937499999893,5
MU_2,0.14208984375,5
MU_2,0.12431640625000107,5
MU_2,0.12617187499999893,5
MU_2,0.11728515625000036,5
MU_2,0.12216796875000036,5
MU_2,0.11494140624999893,5
MU_2,0.12421875000000071,5
MU_2,0.1474609375,5
MU_2,0.1305664062500007,5
MU_2,0.14023437499999858,5
MU_2,0.12490234375000142,5
MU_2,0.12148437499999964,5
MU_2,0.1435546875,5
MU_2,0.11806640624999964,5
MU_2,0.1393554687500007,5
MU_2,0.13671875,5
MU_2,0.11093749999999858,5
MU_2,0.1261718750000007,5
MU_2,0.12734374999999964,5
MU_2,0.14589843749999964,5
MU_2,0.12949218750000036,5
MU_2,0.13750000000000107,5
MU_2,0.12412109374999858,5
MU_2,0.13232421875,5
MU_2,0.13798828125000107,5
MU_2,0.13623046875,5
MU_2,0.12490234374999964,5
MU_2,0.11357421874999929,5
MU_2,0.12246093750000142,5
MU_2,0.11083984375,5
MU_2,0.12226562499999893,5
MU_2,0.1396484375,5
MU_2,0.11484375000000036,5
MU_2,0.11855468749999964,5
MU_2,0.12031250000000071,5
MU_2,0.12050781249999964,5
MU_2,0.1365234374999993,5
MU_2,0.11396484375000071,5
MU_2,0.12373046875000071,5
MU_2,0.14033203124999893,5
MU_2,0.15283203125,5
MU_2,0.12246093749999964,5
MU_2,0.12646484375,5
MU_2,0.12255859375,5
MU_2,0.12734375000000142,5
MU_2,0.1337890625,5
MU_2,0.13339843749999858,5
MU_2,0.12880859375000142,5
MU_2,0.1345703124999993,5
MU_2,0.1376953125,5
MU_2,0.13134765625,5
MU_2,0.1298828125,5
MU_2,0.12128906250000071,5
MU_2,0.1296874999999993,5
MU_2,0.11884765625000071,5
MU_2,0.12441406249999787,5
MU_2,0.11171875000000142,5
MU_2,0.11220703125000142,5
MU_2,0.11435546874999858,5
MU_2,0.12509765624999858,5
MU_2,0.13906250000000142,5
MU_2,0.1259765625,5
MU_2,0.11074218750000142,5
MU_2,0.11826171874999858,5
MU_2,0.11435546874999858,5
MU_2,0.12480468750000284,5
MU_2,0.12734374999999787,5
MU_2,0.1282226562499993,5
MU_2,0.12431640625000284,5
MU_2,0.12167968749999858,5
MU_2,0.12314453124999858,5
MU_2,0.12900390625000213,5
MU_2,0.12412109374999858,5
MU_2,0.13857421875000142,5
MU_2,0.12451171875,5
MU_2,0.13330078125,5
MU_2,0.13583984374999858,5
MU_2,0.14101562500000142,5
MU_2,0.12832031249999787,5
MU_2,0.12822265625000284,5
MU_2,0.14345703124999787,5
MU_2,0.1354492187500007,5
MU_2,0.13876953124999858,5
MU_2,0.1549804687500007,5
MU_2,0.13427734375,5
MU_2,0.1369140625000007,5
MU_2,0.12587890625000142,5
MU_2,0.12880859374999787,5
MU_2,0.1409179687499993,5
MU_2,0.13613281250000142,5
MU_2,0.13427734375,5
MU_2,0.1374023437500007,5
MU_2,0.12050781249999787,5
MU_2,0.13750000000000284,5
MU_2,0.13046874999999858,5
MU_2,0.12539062500000142,5
MU_2,0.12753906249999858,5
MU_2,0.11874999999999858,5
MU_2,0.13037109375,5
MU_2,0.12939453125,5
MU_2,0.14042968750000284,5
MU_2,0.10888671875,5
MU_2,0.12275390624999716,5
MU_2,0.11601562500000284,5
MU_2,0.12294921874999787,5
MU_2,0.12939453125,5
MU_2,0.1256835937500007,5
MU_2,0.11640625000000071,5
MU_2,0.12324218750000071,5
MU_2,0.14218749999999858,5
MU_2,0.1374999999999993,5
MU_2,0.12275390625000071,5
MU_2,0.13564453125000142,5
MU_2,0.11748046874999929,5
MU_2,0.11630859374999858,5
MU_2,0.12333984374999929,5
MU_2,0.13369140625000142,5
MU_2,0.12363281249999858,5
MU_2,0.12070312500000213,5
MU_2,0.12558593749999858,5
MU_2,0.12119140625000213,5
MU_2,0.13222656249999787,5
MU_2,0.1279296875,5
MU_2,0.11738281250000071,5
MU_2,0.134765625,5
MU_2,0.12646484375,5
MU_2,0.12451171875,5
MU_2,0.13916015625,5
MU_2,0.1354492187500007,5
MU_2,0.13906249999999787,5
MU_2,0.1396484375,5
MU_2,0.13896484375000284,5
MU_2,0.13193359374999858,5
MU_2,0.14218749999999858,5
MU_2,0.12890625,5
MU_2,0.13535156250000213,5
MU_2,0.13134765625,5
MU_2,0.1393554687500007,5
MU_2,0.11874999999999858,5
MU_2,0.12431640624999929,5
MU_2,0.12509765625000213,5
MU_2,0.13124999999999787,5
MU_2,0.12509765625000213,5
MU_2,0.1262695312499993,5
MU_2,0.1252929687499993,5
MU_2,0.140625,5
MU_2,0.11884765625000071,5
MU_2,0.13134765625,5
MU_2,0.1298828125,5
MU_2,0.13291015624999858,5
MU_2,0.1359375000000007,5
MU_2,0.13320312500000142,5
MU_2,0.12958984374999716,5
MU_2,0.1417968750000007,5
MU_2,0.12783203125000142,5
MU_2,0.12890625,5
MU_2,0.13437499999999858,5
MU_2,0.13271484375000142,5
MU_2,0.13466796874999787,5
MU_2,0.12636718750000142,5
MU_2,0.1355468749999993,5
MU_2,0.12548828125,5
MU_2,0.14003906250000142,5
MU_2,0.13173828124999787,5
MU_2,0.12656250000000213,5
MU_2,0.1310546875000007,5
MU_2,0.13027343749999787,5
MU_2,0.13876953125000213,5
MU_2,0.14150390624999787,5
MU_2,0.1326171874999993,5
MU_2,0.1442382812500007,5
MU_2,0.12539062500000142,5
MU_2,0.1259765625,5
MU_2,0.13369140624999787,5
MU_2,0.13505859375000284,5
MU_2,0.13593749999999716,5
MU_2,0.14707031249999858,5
MU_2,0.11660156250000142,5
MU_2,0.13076171875000142,5
MU_2,0.14296875000000142,5
MU_2,0.13613281250000142,5
MU_2,0.13173828124999432,5
MU_2,0.12666015625000426,5
MU_2,0.14228515624999716,5
MU_2,0.14121093749999858,5
MU_2,0.13232421875,5
MU_2,0.12470703125000426,5
MU_2,0.12451171875,5
MU_2,0.14042968749999574,5
MU_2,0.13105468750000426,5
MU_2,0.12617187499999716,5
MU_2,0.12412109374999858,5
MU_2,0.12548828125,5
MU_2,0.119140625,5
MU_2,0.13955078125000142,5
MU_2,0.13515625000000142,5
MU_2,0.12763671874999716,5
MU_2,0.1328125,5
MU_2,0.12275390625000426,5
MU_2,0.13789062499999716,5
MU_2,0.13603515625000284,5
MU_2,0.12138671874999574,5
MU_2,0.11738281250000426,5
MU_2,0.11308593749999574,5
MU_2,0.10878906250000142,5
MU_2,0.12822265625000284,5
MU_2,0.12167968749999858,5
MU_2,0.12929687500000142,5
MU_2,0.13076171875000142,5
MU_2,0.12939453125,5
MU_2,0.12949218749999858,5
MU_2,0.13007812499999716,5
MU_2,0.12060546875,5
MU_2,0.13554687500000284,5
MU_2,0.12470703124999716,5
MU_2,0.13144531249999858,5
MU_2,0.14873046875000284,5
MU_2,0.14296875000000142,5
MU_2,0.16191406249999574,5
MU_2,0.13759765625000142,5
MU_2,0.15869140625,5
MU_2,0.13632812499999858,5
MU_2,0.13818359375,5
MU_2,0.14003906250000142,5
MU_2,0.12998046874999858,5
MU_2,0.140625,5
MU_2,0.14394531250000142,5
MU_2,0.13349609375000426,5
MU_2,0.1240234375,5
MU_2,0.14218749999999858,5
MU_2,0.15742187499999716,5
MU_2,0.1396484375,5
MU_2,0.13662109375000142,5
MU_2,0.14482421875000284,5
MU_2,0.14316406249999858,5
MU_2,0.14873046874999574,5
MU_2,0.14082031250000426,5
MU_2,0.13916015625,5
MU_2,0.12714843749999716,5
MU_2,0.12656249999999858,5
MU_2,0.13105468750000426,5
MU_2,0.14033203124999716,5
MU_2,0.14345703125000142,5
MU_2,0.13134765625,5
MU_2,0.14599609375,5
MU_2,0.14667968749999716,5
MU_2,0.13593750000000426,5
MU_2,0.14394531250000142,5
MU_2,0.14765624999999716,5
MU_2,0.12099609375000142,5
MU_2,0.13759765625000142,5
MU_2,0.13710937499999432,5
MU_2,0.12919921875000284,5
MU_2,0.12910156249999716,5
MU_2,0.13242187500000568,5
MU_2,0.12929687499999432,5
MU_2,0.15078125000000142,5
MU_2,0.13642578125000426,5
MU_2,0.12871093749999574,5
MU_2,0.15029296875000142,5
MU_2,0.138671875,5
MU_2,0.13935546874999716,5
MU_2,0.15683593750000568,5
MU_2,0.13623046875,5
MU_2,0.15390624999999858,5
MU_2,0.15185546875,5
MU_2,0.14589843750000142,5
MU_2,0.14374999999999716,5
MU_2,0.15673828125,5
MU_2,0.14628906250000284,5
MU_3,0.25332031249999964,5
MU_3,0.22001953125000018,5
MU_3,0.17939453124999982,5
MU_3,0.15097656250000036,5
MU_3,0.15126953124999964,5
MU_3,0.14814453124999982,5
MU_3,0.1637695312500007,5
MU_3,0.1570312499999993,5
MU_3,0.14052734375000053,5
MU_3,0.13339843749999947,5
MU_3,0.13261718750000018,5
MU_3,0.15322265625000053,5
MU_3,0.1379882812499993,5
MU_3,0.14785156250000053,5
MU_3,0.12802734374999947,5
MU_3,0.13232421875,5
MU_3,0.1574218750000007,5
MU_3,0.12666015624999893,5
MU_3,0.1764648437500007,5
MU_3,0.134765625,5
MU_3,0.1653320312499993,5
MU_3,0.15908203125000142,5
MU_3,0.13046874999999858,5
MU_3,0.14384765625000107,5
MU_3,0.13232421875,5
MU_3,0.14101562499999964,5
MU_3,0.15673828125,5
MU_3,0.16455078125,5
MU_3,0.1474609375,5
MU_3,0.13662109374999964,5
MU_3,0.12382812500000107,5
MU_3,0.15058593749999893,5
MU_3,0.14199218749999964,5
MU_3,0.146484375,5
MU_3,0.14462890625000036,5
MU_3,0.1564453125000007,5
MU_3,0.13193359375000036,5
MU_3,0.16552734375,5
MU_3,0.14560546874999858,5
MU_3,0.14218750000000036,5
MU_3,0.14599609375,5
MU_3,0.15615234374999964,5
MU_3,0.12646484375,5
MU_3,0.1754882812500007,5
MU_3,0.1481445312500007,5
MU_3,0.15058593749999893,5
MU_3,0.14003906249999964,5
MU_3,0.15605468750000107,5
MU_3,0.14785156249999964,5
MU_3,0.13232421875,5
MU_3,0.12333984374999929,5
MU_3,0.1349609375000007,5
MU_3,0.1583984375000007,5
MU_3,0.1379882812499993,5
MU_3,0.15244140625000036,5
MU_3,0.1287109374999993,5
MU_3,0.142578125,5
MU_3,0.13974609375000036,5
MU_3,0.12470703125000071,5
MU_3,0.12041015624999929,5
MU_3,0.14296874999999964,5
MU_3,0.15078124999999964,5
MU_3,0.1318359375,5
MU_3,0.1295898437500007,5
MU_3,0.12880859374999964,5
MU_3,0.1388671875000007,5
MU_3,0.13789062499999893,5
MU_3,0.11416015625000142,5
MU_3,0.12812499999999893,5
MU_3,0.11611328124999964,5
MU_3,0.13701171875000107,5
MU_3,0.13789062499999893,5
MU_3,0.13125000000000142,5
MU_3,0.12705078124999858,5
MU_3,0.1277343749999993,5
MU_3,0.1320312500000007,5
MU_3,0.12363281250000213,5
MU_3,0.12109375,5
MU_3,0.12832031249999787,5
MU_3,0.1360351562499993,5
MU_3,0.13359375000000284,5
MU_3,0.13906249999999787,5
MU_3,0.13242187500000213,5
MU_3,0.13710937499999787,5
MU_3,0.11572265625,5
MU_3,0.13330078125,5
MU_3,0.1287109374999993,5
MU_3,0.1334960937500007,5
MU_3,0.1360351562499993,5
MU_3,0.1325195312500007,5
MU_3,0.13974609375000213,5
MU_3,0.1399414062499993,5
MU_3,0.14638671874999787,5
MU_3,0.15898437500000284,5
MU_3,0.14345703124999787,5
MU_3,0.14394531250000142,5
MU_3,0.1261718750000007,5
MU_3,0.1396484375,5
MU_3,0.11757812499999787,5
MU_3,0.1497070312499993,5
MU_3,0.14677734375000284,5
MU_3,0.14013671875,5
MU_3,0.14687499999999787,5
MU_3,0.1467773437499993,5
MU_3,0.1520507812500007,5
MU_3,0.13759765625000142,5
MU_3,0.1320312500000007,5
MU_3,0.1360351562499993,5
MU_3,0.1251953125000007,5
MU_3,0.1418945312499993,5
MU_3,0.1256835937500007,5
MU_3,0.14218749999999858,5
MU_3,0.13046874999999858,5
MU_3,0.1388671875000007,5
MU_3,0.12685546875000142,5
MU_3,0.12744140625,5
MU_3,0.1301757812499993,5
MU_3,0.1300781250000007,5
MU_3,0.1291992187499993,5
MU_3,0.1384765624999993,5
MU_3,0.15097656250000213,5
MU_3,0.12138671874999929,5
MU_3,0.1240234375,5
MU_3,0.13388671874999858,5
MU_3,0.14951171875000213,5
MU_3,0.13466796874999787,5
MU_3,0.1344726562500007,5
MU_3,0.1298828125,5
MU_3,0.15244140624999858,5
MU_3,0.13535156250000213,5
MU_3,0.1492187499999993,5
MU_3,0.13144531249999858,5
MU_3,0.11337890625000213,5
MU_3,0.13320312499999787,5
MU_3,0.13017578125000284,5
MU_3,0.146484375,5
MU_3,0.14853515624999858,5
MU_3,0.1409179687499993,5
MU_3,0.1428710937499993,5
MU_3,0.1608398437500007,5
MU_3,0.15283203125,5
MU_3,0.1486328125000007,5
MU_3,0.1418945312499993,5
MU_3,0.11220703125000142,5
MU_3,0.12851562499999858,5
MU_3,0.15380859375,5
MU_3,0.14687500000000142,5
MU_3,0.15175781249999787,5
MU_3,0.140625,5
MU_3,0.15800781250000284,5
MU_3,0.13613281249999787,5
MU_3,0.1378906250000007,5
MU_3,0.1220703125,5
MU_3,0.15478515625,5
MU_3,0.1433593749999993,5
MU_3,0.13222656250000142,5
MU_3,0.1296874999999993,5
MU_3,0.1340820312499993,5
MU_3,0.1550781249999993,5
MU_3,0.1417968750000007,5
MU_3,0.1500976562500007,5
MU_3,0.14638671875000142,5
MU_3,0.11982421874999716,5
MU_3,0.14189453125000284,5
MU_3,0.13925781249999858,5
MU_3,0.1462890624999993,5
MU_3,0.1501953124999993,5
MU_3,0.15478515625,5
MU_3,0.1613281250000007,5
MU_3,0.13779296875000213,5
MU_3,0.1423828124999993,5
MU_3,0.15175781249999787,5
MU_3,0.1474609375,5
MU_3,0.1435546875,5
MU_3,0.13261718750000284,5
MU_3,0.15351562499999716,5
MU_3,0.13037109375,5
MU_3,0.15195312500000213,5
MU_3,0.12060546875,5
MU_3,0.125,5
MU_3,0.1474609375,5
MU_3,0.15683593749999858,5
MU_3,0.13613281250000142,5
MU_3,0.1482421874999993,5
MU_3,0.1520507812500007,5
MU_3,0.1516601562499993,5
MU_3,0.1337890625,5
MU_3,0.1370117187499993,5
MU_3,0.1637695312500007,5
MU_3,0.15478515625,5
MU_3,0.13779296874999858,5
MU_3,0.13242187499999858,5
MU_3,0.13945312500000284,5
MU_3,0.16132812499999716,5
MU_3,0.14169921875000568,5
MU_3,0.12978515624999432,5
MU_3,0.15859375000000142,5
MU_3,0.15683593749999858,5
MU_3,0.15234375,5
MU_3,0.142578125,5
MU_3,0.15029296875000142,5
MU_3,0.14277343750000426,5
MU_3,0.1318359375,5
MU_3,0.14775390624999574,5
MU_3,0.1513671875,5
MU_3,0.13681640624999858,5
MU_3,0.14853515625000568,5
MU_3,0.15058593749999716,5
MU_3,0.12832031250000142,5
MU_3,0.13046874999999858,5
MU_3,0.14091796875000284,5
MU_3,0.15742187499999716,5
MU_3,0.13076171875000142,5
MU_3,0.14091796874999574,5
MU_3,0.12265625000000568,5
MU_3,0.14658203124999858,5
MU_3,0.13984374999999716,5
MU_3,0.14189453125000284,5
MU_3,0.13730468749999858,5
MU_3,0.14208984375,5
MU_3,0.14716796874999716,5
MU_3,0.14052734375000142,5
MU_3,0.14472656250000426,5
MU_3,0.14199218749999432,5
MU_3,0.14287109375000284,5
MU_3,0.15546874999999716,5
MU_3,0.16142578125000284,5
MU_3,0.1708984375,5
MU_3,0.14804687499999858,5
MU_3,0.171875,5
MU_3,0.13623046875,5
MU_3,0.13457031250000284,5
MU_3,0.15078125000000142,5
MU_3,0.14335937499999574,5
MU_3,0.14111328125,5
MU_3,0.15283203125,5
MU_3,0.16777343750000284,5
MU_3,0.13808593750000142,5
MU_3,0.13291015624999858,5
MU_3,0.13544921874999716,5
MU_3,0.14492187500000142,5
MU_3,0.14667968749999716,5
MU_3,0.16005859375000142,5
MU_3,0.15771484375,5
MU_3,0.13789062500000426,5
MU_3,0.14785156249999432,5
MU_3,0.13925781250000568,5
MU_3,0.1435546875,5
MU_3,0.13193359374999858,5
MU_3,0.14794921875,5
MU_3,0.14013671875,5
MU_3,0.14589843750000142,5
MU_3,0.14863281249999716,5
MU_3,0.15673828125,5
MU_3,0.14335937500000284,5
MU_3,0.14619140624999716,5
MU_3,0.15888671874999716,5
MU_3,0.15488281250000568,5
MU_3,0.15517578124999432,5
MU_3,0.11406250000000284,5
MU_3,0.14619140624999716,5
MU_3,0.1455078125,5
MU_3,0.15761718750000142,5
MU_3,0.14521484375000426,5
MU_3,0.16162109375,5
MU_3,0.17246093749999858,5
MU_3,0.15361328124999574,5
MU_3,0.1484375,5
MU_3,0.14667968750000426,5
MU_3,0.1484375,5
MU_3,0.14599609375,5
MU_3,0.15693359374999716,5
MU_3,0.15566406250000142,5
MU_3,0.1455078125,5
MU_3,0.13662109375000142,5
MU_3,0.13339843749999858,5
MU_3,0.12636718750000142,5
MU_4,0.45322265625000036,5
MU_4,0.18222656249999947,5
MU_4,0.15478515625,5
MU_4,0.20869140624999982,5
MU_4,0.1748046875,5
MU_4,0.19277343749999964,5
MU_4,0.13505859375000107,5
MU_4,0.154296875,5
MU_4,0.12958984374999893,5
MU_4,0.1279296875,5
MU_4,0.1259765625,5
MU_4,0.22255859375000142,5
MU_4,0.1746093749999993,5
MU_4,0.13437500000000036,5
MU_4,0.1453124999999993,5
MU_4,0.12265625000000036,5
MU_4,0.13271484374999964,5
MU_4,0.1515625000000007,5
